"","param","mean","sd","lower","upper"
"1","08776e5f-c289-414a-8f45-117a3a90c181",0.243226865301031,0.213865548796798,-0.176272851293531,0.662024240356328
"2","0f1bb771-1a7f-4fb9-9434-1dbad8fd0f07",0.643267242984467,0.156107526739665,0.335776490181001,0.947574994694388
"3","0f3642b8-921b-40d4-8bd8-f8a8874df64b",0.234628165710364,0.15098755342395,-0.0571743028058163,0.533946664537803
"4","12335ea7-2ccd-4729-9c05-1dbb4f9e07bc",-1.54105598213465,0.249852315099778,-2.03227964438154,-1.05270228526588
"5","13b6a869-bd9c-48c2-9e2a-4779572d0e66",-0.712474003743224,0.194081466087649,-1.09359666265665,-0.332471670263058
"6","15b39ce4-97e2-4f75-986d-d0120c628875",-0.230651950736985,0.11186345732715,-0.45124936795697,-0.0114371891297847
"7","167af080-8650-11e6-93e4-0050568a1344",-0.501765010879671,0.196999879428697,-0.888416103322692,-0.116141293568785
"8","167b0a4e-8650-11e6-93e4-0050568a1344",-0.241537298485538,0.174352157243343,-0.583308731037651,0.101108815080422
"9","167bfdbe-8650-11e6-93e4-0050568a1344",0.438864895633707,0.176831683208931,0.0918285724919694,0.78529678829797
"10","167c8263-8650-11e6-93e4-0050568a1344",0.00221361303803516,0.128416281520498,-0.25022870012817,0.253623976884514
"11","167cb900-8650-11e6-93e4-0050568a1344",0.190871313300981,0.109493664432582,-0.0250502615088903,0.404111728550777
"12","167d3ad6-8650-11e6-93e4-0050568a1344",-0.474121959592096,0.135353874618977,-0.740436296623978,-0.209783577298881
"13","167de04d-8650-11e6-93e4-0050568a1344",-1.1853962341881,0.229473562869628,-1.63638003488526,-0.73664746406605
"14","167e4772-8650-11e6-93e4-0050568a1344",-0.103964637364172,0.200025525291807,-0.496805739039264,0.287391169127207
"15","167e4a94-8650-11e6-93e4-0050568a1344",0.495999710290056,0.166428066847306,0.174675364026002,0.825011645474481
"16","167e5d24-8650-11e6-93e4-0050568a1344",0.122680840549379,0.130250021188658,-0.131701872021069,0.379596926424043
"17","167e8969-8650-11e6-93e4-0050568a1344",0.49728587710591,0.15614217348664,0.187471250031739,0.798320061732029
"18","167e9787-8650-11e6-93e4-0050568a1344",0.726646953436019,0.127124018569238,0.475642695146222,0.975130901800758
"19","167ef4cc-8650-11e6-93e4-0050568a1344",0.281037349929917,0.117458296031499,0.0497313963300622,0.510305967764472
"20","167fcf3a-8650-11e6-93e4-0050568a1344",-1.08538634712403,0.176944548395965,-1.43386052217388,-0.739691473319242
"21","1680232d-8650-11e6-93e4-0050568a1344",0.0490292475966063,0.140831249317897,-0.228306569323116,0.325491072594086
"22","1684d170-8650-11e6-93e4-0050568a1344",-0.281149544735686,0.16216701013406,-0.602960414279344,0.0352570295465099
"23","1684ea10-8650-11e6-93e4-0050568a1344",0.208904492658253,0.145564606310264,-0.0772437229711034,0.493404077905258
"24","1684eb18-8650-11e6-93e4-0050568a1344",-0.234538952799775,0.121734367808074,-0.474963242781061,0.00304126829046661
"25","1684f774-8650-11e6-93e4-0050568a1344",0.317515286174819,0.153421793636982,0.0157096601893114,0.618157366713741
"26","168530de-8650-11e6-93e4-0050568a1344",0.449217678602239,0.220564652023311,0.0160680998612563,0.880721188332547
"27","16853ce2-8650-11e6-93e4-0050568a1344",-1.65146413720521,0.30103753995917,-2.24439050379287,-1.06404373827512
"28","16853ed7-8650-11e6-93e4-0050568a1344",0.45606271699527,0.150970527651635,0.157721444734904,0.751732610474624
"29","16859f81-8650-11e6-93e4-0050568a1344",-0.0395691076911698,0.148837568425578,-0.330268962747353,0.253726651002073
"30","1685d1fd-8650-11e6-93e4-0050568a1344",-0.16498966526563,0.124817891548924,-0.410386000519386,0.0794284514029863
"31","16861f2e-8650-11e6-93e4-0050568a1344",1.55859632661021,0.123300583496191,1.31675732334656,1.8002327725951
"32","16862b0c-8650-11e6-93e4-0050568a1344",0.061649784769394,0.121401550478022,-0.177307238489481,0.299016105000302
"33","16865d91-8650-11e6-93e4-0050568a1344",0.174189990957692,0.13885491952733,-0.100412388913349,0.445275952205759
"34","16868936-8650-11e6-93e4-0050568a1344",0.0708639894755098,0.130814530651738,-0.18581072963864,0.32846705738379
"35","1686963a-8650-11e6-93e4-0050568a1344",-0.421426266816774,0.147392557478443,-0.713788214729903,-0.137791651368923
"36","1686c8f5-8650-11e6-93e4-0050568a1344",-0.859544135327468,0.229563869557317,-1.31058544110249,-0.410532159305746
"37","1686c9df-8650-11e6-93e4-0050568a1344",0.315731181756457,0.119687606447961,0.0800083661848508,0.549726432153571
"38","1686d7d9-8650-11e6-93e4-0050568a1344",0.249953960896619,0.151919618719506,-0.0500439327570089,0.549577213746125
"39","1686d888-8650-11e6-93e4-0050568a1344",-0.0608474261389946,0.151382396601354,-0.358942266139976,0.235227628380197
"40","1687187d-8650-11e6-93e4-0050568a1344",-0.259273106921794,0.154712704559807,-0.566280910553431,0.0390039737539273
"41","16871b22-8650-11e6-93e4-0050568a1344",-0.396917918172956,0.163810940586834,-0.717659784170738,-0.0748879152720715
"42","16872fae-8650-11e6-93e4-0050568a1344",0.242255286203495,0.142404009221179,-0.0385338840420608,0.521341633963291
"43","1687af81-8650-11e6-93e4-0050568a1344",0.543813519609982,0.120968325191533,0.304394731483461,0.778024256451052
"44","1687c42d-8650-11e6-93e4-0050568a1344",0.228523762683329,0.170674400150804,-0.107391104238067,0.562063226942164
"45","1687e286-8650-11e6-93e4-0050568a1344",-0.112245154161457,0.153531230462702,-0.414199723529846,0.187644596570619
"46","1687f6ee-8650-11e6-93e4-0050568a1344",-0.219216050783926,0.159042094679565,-0.53045104176902,0.093364760576334
"47","1687fba0-8650-11e6-93e4-0050568a1344",0.68026202480167,0.134580210387211,0.414521309036789,0.943375467410968
"48","16880d1d-8650-11e6-93e4-0050568a1344",1.25310037664631,0.125142976501834,1.00779433137668,1.49874371354347
"49","16885917-8650-11e6-93e4-0050568a1344",0.052076016912232,0.220069754671925,-0.37848893195676,0.485125153608849
"50","16886497-8650-11e6-93e4-0050568a1344",0.148784407187702,0.130689535590432,-0.107631403821526,0.404790164009609
"51","168895b4-8650-11e6-93e4-0050568a1344",0.0188862683167255,0.162875899241464,-0.300820730901045,0.338078465557801
"52","1688ebe0-8650-11e6-93e4-0050568a1344",-0.266619133543812,0.13271620698906,-0.527069537533766,-0.00671595031099259
"53","1be5b4ee-fbb9-4418-a280-05153ea9f152",-0.870697550464008,0.211103597573847,-1.28553312877984,-0.457886797635693
"54","1d2d68a3-0583-47b4-9aba-cbdf405dd253",0.363341970527905,0.14211932456834,0.0848530263708756,0.642288406002981
"55","1f244dd7-ce06-4782-8352-18485e0a2bad",0.118084529481272,0.169110922978745,-0.213375468788988,0.450328576752199
"56","25b257e2-cb11-43a0-b979-ce6882639b84",-0.0879210341091549,0.173654011803652,-0.426420743443,0.254654932771552
