"","param","mean","sd","lower","upper"
"81","635724ea-68c8-4ffb-a452-4af6918142d1",1.99153582392352,0.276999411272632,1.46483711911732,2.54556000006308
"82","64d17fa0-0d35-478d-bcb3-9b4d48f6b8fd",1.05579332291777,0.114110787103948,0.838543054470952,1.28381013977658
"83","6656fc5b-e8fb-474b-a93a-003d06326051",1.61766983426667,0.184578336943565,1.26708893276559,1.98663387035168
"84","75484a70-6cc2-4017-8f76-97ff21707fb3",0.921303703980266,0.184495064357573,0.585930641532605,1.29211850036335
"85","792dac44-dcd5-4bc5-ae3c-b9d726116253",1.9061156833949,0.229493331649589,1.4721336434788,2.36581060360649
"86","828cbabb-dd7d-4cbe-b30c-4fb1cc8db072",1.05259898222955,0.646234145259767,0.17373884781921,2.31660764489433
"87","82e0034f-d3fa-4f0a-85cb-95eb9cba7ae2",4.56535782261002,0.735383719239463,3.20304136949239,6.04275486474971
"88","8c8dc3c0-dd27-4426-a30c-364744d284c9",2.28551269176599,0.303199086348229,1.70714626865032,2.89069434659252
"89","905ee4e8-ed75-488a-a9ff-c7d44bfc3b1d",0.797791596347618,0.102318329034699,0.604416554057465,1.00246365258882
"90","93e0d58a-cfa7-4b19-9091-b43897aa8771",1.17167341721914,0.175704598978328,0.845108204927721,1.52486550566408
"91","96dd7538-104f-454b-b575-c1793a8dfe3f",0.724499914697461,0.10458609067416,0.525939145336919,0.933799741413722
"92","9d7fd107-1947-4faa-a5f6-73ed7e283424",0.696383117248205,0.138396658219157,0.442390311164929,0.974085787382265
"93","a5813f61-c084-42ef-963f-1d8343881313",3.21585216272372,0.420789877180339,2.41740868693801,4.05575876243529
"94","b12e66bc-bf84-4a1d-83c2-c87e8eddae10",0.813582691297545,0.11279961649949,0.59962887672591,1.0393671152894
"95","bfc8cf00-2c6f-47b0-81c6-08a164a9e450",0.776680217207444,0.11156481229553,0.566214176019008,0.999767783614927
"96","ce8835c8-5d38-4e79-b597-f63d54e34e99",0.290057181055418,0.069807211416618,0.16447345354199,0.430208930775892
"97","d3d14d04-85f9-4a6a-bf01-94074444886b",0.405416382234566,0.0723167678369835,0.271463315173029,0.550430297229807
"98","d8e98bfa-06b8-43e5-8b16-28187bc99301",0.706910524050232,0.144900024898407,0.442127592874933,0.997778410567751
"99","d9a9b12a-4e6d-445c-a4a1-6678f8a6ac50",0.844229833593553,0.119260756501082,0.619855654572075,1.0831138004185
"100","dcc4d439-d0f0-4e3c-bc89-06447c01143e",1.19973731241525,0.200740763076857,0.830487942119174,1.60412968413081
"101","dee52db4-e619-4f9c-bf45-9b9c91ee8693",1.8763166803615,0.231214095668994,1.4408638165698,2.34035345223332
"102","ed35e624-1113-4f58-9ea7-a119edbb3ba0",0.406825927492034,0.0872474655096282,0.247869848969316,0.582002273365621
"103","f2982f79-eb93-489f-a323-ed2799f93308",0.89985243316403,0.156697268180328,0.609277790223253,1.2143074518436
"104","f6c48240-83ac-4f66-a9b0-4053a63737b8",1.75885908686383,0.19959475692375,1.37953914325766,2.1581129826979
"105","f7da548a-09f3-4c99-ac43-c1f75d4ae443",1.19518445414773,0.181475330248815,0.851154088420482,1.55936084176886
